Time (s),Ego Speed (km/h),Ego Speed (m/s),Lead Speed (km/h),Smoothed Lead Speed (m/s),Smoothed Lead Speed (km/h),Ego Acceleration (m/s²),Lead Acceleration (m/s²),Lead Acceleration (Theoretical),Ego Distance Covered (m),Lead Vehicle Distance Covered (m),Distance Between (m),Lead Braking Distance (m),Braking Phase,RSS Safety Distance (m)
0.0,0.08,0.02,1.76,0.49,1.76,,,1.5,0.0,0.0,21.01,10.99,,0.0
0.05,0.04,0.01,1.76,0.49,1.76,-0.231,0.0,1.5,0.0,0.01,21.01,,,0.0
0.1,0.07,0.02,1.76,0.49,1.76,0.22,0.001,1.5,0.0,0.03,21.01,,,0.0
0.15000000000000002,0.12,0.03,1.77,0.49,1.76,0.249,0.002,1.5,0.0,0.04,21.01,,,0.0
0.2,0.15,0.04,1.77,0.49,1.77,0.143,0.005,1.5,0.0,0.06,21.01,,,0.0
0.25,0.16,0.04,1.77,0.49,1.77,0.075,0.008,1.5,0.01,0.07,21.01,,,0.0
0.30000000000000004,0.16,0.05,1.78,0.49,1.77,0.032,0.013,1.5,0.01,0.09,21.01,,,0.0
0.35000000000000003,0.17,0.05,1.8,0.49,1.77,0.005,0.019,1.5,0.01,0.1,21.01,,,0.0
0.4,0.16,0.05,1.82,0.49,1.78,-0.012,0.026,1.5,0.01,0.12,21.02,,,0.0
0.45,0.01,0.0,1.84,0.5,1.78,-0.85,0.035,1.5,0.01,0.14,21.02,,,0.0
0.5,0.11,0.03,1.87,0.5,1.79,0.569,0.059,1.5,0.02,0.15,21.03,,,0.0
0.55,0.01,0.0,1.91,0.5,1.81,-0.558,0.08,1.5,0.02,0.17,21.04,,,0.0
0.6000000000000001,0.11,0.03,1.95,0.51,1.83,0.517,0.104,1.5,0.02,0.19,21.05,,,0.0
0.65,0.01,0.0,2.0,0.51,1.85,-0.534,0.131,1.5,0.02,0.21,21.06,,,0.0
0.7000000000000001,0.12,0.03,2.06,0.52,1.88,0.59,0.161,1.5,0.02,0.23,21.08,,,0.0
