Time (s),Ego Speed (km/h),Lead Speed (km/h),Distance Between (m),Ego Distance Covered (m),Lead Vehicle Distance Covered (m)
3.55,0.0,0.0,16.01,0.13,0.59
3.6,0.0,0.0,16.01,0.13,0.59
3.65,0.0,0.0,16.01,0.13,0.59
3.7,0.0,0.0,16.01,0.13,0.59
3.75,0.0,0.0,16.01,0.13,0.59
3.8,0.0,0.0,16.01,0.13,0.59
3.85,0.0,0.0,16.01,0.13,0.59
3.9,0.0,0.0,16.01,0.13,0.59
3.95,0.0,0.0,16.01,0.13,0.59
4.0,0.0,0.0,16.01,0.13,0.59
4.05,0.0,0.0,16.01,0.13,0.59
4.1,0.0,0.0,16.01,0.13,0.59
4.15,0.0,0.0,16.01,0.13,0.59
4.2,0.0,0.0,16.01,0.13,0.59
4.25,0.0,0.0,16.01,0.13,0.59
4.3,0.0,0.0,16.01,0.13,0.59
4.35,0.0,0.0,16.01,0.13,0.59
4.4,0.0,0.0,16.01,0.13,0.59
4.45,0.0,0.0,16.01,0.13,0.59
4.5,0.0,0.0,16.01,0.13,0.59
4.55,0.0,0.0,16.01,0.13,0.59
4.6,0.0,0.0,16.01,0.13,0.59
4.65,0.0,0.0,16.01,0.13,0.59
4.7,0.0,0.0,16.01,0.13,0.59
4.75,0.0,0.0,16.01,0.13,0.59
4.8,0.0,0.0,16.01,0.13,0.59
4.85,0.0,0.0,16.01,0.13,0.59
4.9,0.0,0.0,16.01,0.13,0.59
4.95,0.0,0.0,16.01,0.13,0.59
5.0,0.0,0.0,16.01,0.13,0.59
5.05,0.0,0.0,16.01,0.13,0.59
5.1,0.0,0.0,16.01,0.13,0.59
5.15,0.0,0.0,16.01,0.13,0.59
5.2,0.0,0.0,16.01,0.13,0.59
5.25,0.0,0.0,16.01,0.13,0.59
5.3,0.0,0.0,16.01,0.13,0.59
5.35,0.0,0.0,16.01,0.13,0.59
5.4,0.0,0.0,16.01,0.13,0.59
5.45,0.0,0.0,16.01,0.13,0.59
5.5,0.0,0.0,16.01,0.13,0.59
5.55,0.0,0.0,16.01,0.13,0.59
5.6,0.0,0.0,16.01,0.13,0.59
5.65,0.0,0.0,16.01,0.13,0.59
5.7,0.0,0.0,16.01,0.13,0.59
5.75,0.0,0.0,16.01,0.13,0.59
5.8,0.0,0.0,16.01,0.13,0.59
5.85,0.0,0.0,16.01,0.13,0.59
5.9,0.0,0.0,16.01,0.13,0.59
5.95,0.0,0.0,16.01,0.13,0.59
6.0,0.0,0.0,16.01,0.13,0.59
6.05,0.0,0.0,16.01,0.13,0.59
6.1,0.0,0.0,16.01,0.13,0.59
6.15,0.0,0.0,16.01,0.13,0.59
6.2,0.0,0.0,16.01,0.13,0.59
6.25,0.0,0.0,16.01,0.13,0.59
6.3,0.0,0.0,16.01,0.13,0.59
6.35,0.0,0.0,16.01,0.13,0.59
6.4,0.0,0.0,16.01,0.13,0.59
6.45,0.0,0.0,16.01,0.13,0.59
6.5,0.0,0.0,16.01,0.13,0.59
6.55,0.0,0.0,16.01,0.13,0.59
6.6,0.0,0.0,16.01,0.13,0.59
6.65,0.0,0.0,16.01,0.13,0.59
6.7,0.0,0.0,16.01,0.13,0.59
6.75,0.0,0.0,16.01,0.13,0.59
6.8,0.0,0.0,16.01,0.13,0.59
6.85,0.0,0.0,16.01,0.13,0.59
6.9,0.0,0.0,16.01,0.13,0.59
6.95,0.0,0.0,16.01,0.13,0.59
7.0,0.0,0.0,16.01,0.13,0.59
7.05,0.0,0.0,16.01,0.13,0.59
7.1,0.0,0.0,16.01,0.13,0.59
7.15,0.0,0.0,16.01,0.13,0.59
7.2,0.0,0.0,16.01,0.13,0.59
7.25,0.0,0.0,16.01,0.13,0.59
7.3,0.0,0.0,16.01,0.13,0.59
7.35,0.0,0.0,16.01,0.13,0.59
7.4,0.0,0.0,16.01,0.13,0.59
7.45,0.0,0.0,16.01,0.13,0.59
7.5,0.0,0.0,16.01,0.13,0.59
7.55,0.0,0.0,16.01,0.13,0.59
7.6,0.0,0.0,16.01,0.13,0.59
7.65,0.0,0.0,16.01,0.13,0.59
7.7,0.0,0.0,16.01,0.13,0.59
7.75,0.0,0.0,16.01,0.13,0.59
7.8,0.0,0.0,16.01,0.13,0.59
7.85,0.0,0.0,16.01,0.13,0.59
7.9,0.0,0.0,16.01,0.13,0.59
7.95,0.0,0.0,16.01,0.13,0.59
8.0,0.0,0.0,16.01,0.13,0.59
8.05,0.0,0.0,16.01,0.13,0.59
8.1,0.0,0.0,16.01,0.13,0.59
8.15,0.0,0.0,16.01,0.13,0.59
8.2,0.0,0.0,16.01,0.13,0.59
8.25,0.0,0.0,16.01,0.13,0.59
8.3,0.0,0.0,16.01,0.13,0.59
8.35,0.0,0.0,16.01,0.13,0.59
8.4,0.0,0.0,16.01,0.13,0.59
8.45,0.0,0.0,16.01,0.13,0.59
8.5,0.0,0.0,16.01,0.13,0.59
8.55,0.0,0.0,16.01,0.13,0.59
8.6,0.0,0.0,16.01,0.13,0.59
8.65,0.0,0.0,16.01,0.13,0.59
8.7,0.0,0.0,16.01,0.13,0.59
8.75,0.0,0.0,16.01,0.13,0.59
8.8,0.0,0.0,16.01,0.13,0.59
8.85,0.0,0.0,16.01,0.13,0.59
8.9,0.0,0.0,16.01,0.13,0.59
8.95,0.0,0.0,16.01,0.13,0.59
9.0,0.0,0.0,16.01,0.13,0.59
9.05,0.0,0.0,16.01,0.13,0.59
9.1,0.0,0.0,16.01,0.13,0.59
9.15,0.0,0.0,16.01,0.13,0.59
9.2,0.0,0.0,16.01,0.13,0.59
9.25,0.0,0.0,16.01,0.13,0.59
9.3,0.0,0.0,16.01,0.13,0.59
9.35,0.0,0.0,16.01,0.13,0.59
9.4,0.0,0.0,16.01,0.13,0.59
9.45,0.0,0.0,16.01,0.13,0.59
9.5,0.0,0.0,16.01,0.13,0.59
9.55,0.0,0.0,16.01,0.13,0.59
9.6,0.0,0.0,16.01,0.13,0.59
9.65,0.0,0.0,16.01,0.13,0.59
9.7,0.0,0.0,16.01,0.13,0.59
9.75,0.0,0.0,16.01,0.13,0.59
9.8,0.0,0.0,16.01,0.13,0.59
9.85,0.0,0.0,16.01,0.13,0.59
9.9,0.0,0.0,16.01,0.13,0.59
9.95,0.0,0.0,16.01,0.13,0.59
10.0,0.0,0.0,16.01,0.13,0.59
10.05,0.0,0.0,16.01,0.13,0.59
10.1,0.0,0.0,16.01,0.13,0.59
10.15,0.0,0.0,16.01,0.13,0.59
10.2,0.0,0.0,16.01,0.13,0.59
10.25,0.0,0.0,16.01,0.13,0.59
10.3,0.0,0.0,16.01,0.13,0.59
10.35,0.0,0.0,16.01,0.13,0.59
10.4,0.0,0.0,16.01,0.13,0.59
10.45,0.0,0.0,16.01,0.13,0.59
10.5,0.0,0.0,16.01,0.13,0.59
10.55,0.0,0.0,16.01,0.13,0.59
10.6,0.0,0.0,16.01,0.13,0.59
10.65,0.0,0.0,16.01,0.13,0.59
10.7,0.0,0.0,16.01,0.13,0.59
10.75,0.0,0.0,16.01,0.13,0.59
10.8,0.0,0.0,16.01,0.13,0.59
10.85,0.0,0.0,16.01,0.13,0.59
10.9,0.0,0.0,16.01,0.13,0.59
10.95,0.0,0.0,16.01,0.13,0.59
11.0,0.0,0.0,16.01,0.13,0.59
11.05,0.0,0.0,16.01,0.13,0.59
11.1,0.0,0.0,16.01,0.13,0.59
11.15,0.0,0.0,16.01,0.13,0.59
11.2,0.0,0.0,16.01,0.13,0.59
11.25,0.0,0.0,16.01,0.13,0.59
11.3,0.0,0.0,16.01,0.13,0.59
11.35,0.0,0.0,16.01,0.13,0.59
11.4,0.0,0.0,16.01,0.13,0.59
11.45,0.0,0.0,16.01,0.13,0.59
11.5,0.0,0.0,16.01,0.13,0.59
11.55,0.0,0.0,16.01,0.13,0.59
11.6,0.0,0.0,16.01,0.13,0.59
11.65,0.0,0.0,16.01,0.13,0.59
11.7,0.0,0.0,16.01,0.13,0.59
11.75,0.0,0.0,16.01,0.13,0.59
11.8,0.0,0.0,16.01,0.13,0.59
11.85,0.0,0.0,16.01,0.13,0.59
11.9,0.0,0.0,16.01,0.13,0.59
11.95,0.0,0.0,16.01,0.13,0.59
12.0,0.0,0.0,16.01,0.13,0.59
12.05,0.0,0.0,16.01,0.13,0.59
12.1,0.0,0.0,16.01,0.13,0.59
12.15,0.0,0.0,16.01,0.13,0.59
12.2,0.0,0.0,16.01,0.13,0.59
12.25,0.0,0.0,16.01,0.13,0.59
12.3,0.0,0.0,16.01,0.13,0.59
12.35,0.0,0.0,16.01,0.13,0.59
12.4,0.0,0.0,16.01,0.13,0.59
12.45,0.0,0.0,16.01,0.13,0.59
12.5,0.0,0.0,16.01,0.13,0.59
12.55,0.0,0.0,16.01,0.13,0.59
12.6,0.0,0.0,16.01,0.13,0.59
12.65,0.0,0.0,16.01,0.13,0.59
12.7,0.0,0.0,16.01,0.13,0.59
12.75,0.0,0.0,16.01,0.13,0.59
12.8,0.0,0.0,16.01,0.13,0.59
12.85,0.0,0.0,16.01,0.13,0.59
12.9,0.0,0.0,16.01,0.13,0.59
12.95,0.0,0.0,16.01,0.13,0.59
13.0,0.0,0.0,16.01,0.13,0.59
13.05,0.0,0.0,16.01,0.13,0.59
13.1,0.0,0.0,16.01,0.13,0.59
13.15,0.0,0.0,16.01,0.13,0.59
13.2,0.0,0.0,16.01,0.13,0.59
13.25,0.0,0.0,16.01,0.13,0.59
13.3,0.0,0.0,16.01,0.13,0.59
13.35,0.0,0.0,16.01,0.13,0.59
13.4,0.0,0.0,16.01,0.13,0.59
13.45,0.0,0.0,16.01,0.13,0.59
13.5,0.0,0.0,16.01,0.13,0.59
13.55,0.0,0.0,16.01,0.13,0.59
13.6,0.0,0.0,16.01,0.13,0.59
13.65,0.0,0.0,16.01,0.13,0.59
13.7,0.0,0.0,16.01,0.13,0.59
13.75,0.0,0.0,16.01,0.13,0.59
13.8,0.0,0.0,16.01,0.13,0.59
13.85,0.0,0.0,16.01,0.13,0.59
13.9,0.0,0.0,16.01,0.13,0.59
13.95,0.0,0.0,16.01,0.13,0.59
14.0,0.0,0.0,16.01,0.13,0.59
14.05,0.0,0.0,16.01,0.13,0.59
14.1,0.0,0.0,16.01,0.13,0.59
14.15,0.0,0.0,16.01,0.13,0.59
14.2,0.0,0.0,16.01,0.13,0.59
14.25,0.0,0.0,16.01,0.13,0.59
14.3,0.0,0.0,16.01,0.13,0.59
14.35,0.0,0.0,16.01,0.13,0.59
14.4,0.0,0.0,16.01,0.13,0.59
14.45,0.0,0.0,16.01,0.13,0.59
14.5,0.0,0.0,16.01,0.13,0.59
14.55,0.0,0.0,16.01,0.13,0.59
14.6,0.0,0.0,16.01,0.13,0.59
14.65,0.0,0.0,16.01,0.13,0.59
14.7,0.0,0.0,16.01,0.13,0.59
14.75,0.0,0.0,16.01,0.13,0.59
14.8,0.0,0.0,16.01,0.13,0.59
14.85,0.0,0.0,16.01,0.13,0.59
14.9,0.0,0.0,16.01,0.13,0.59
14.95,0.0,0.0,16.01,0.13,0.59
15.0,0.0,0.0,16.01,0.13,0.59
15.05,0.0,0.0,16.01,0.13,0.59
15.1,0.0,0.0,16.01,0.13,0.59
15.15,0.0,0.0,16.01,0.13,0.59
15.2,0.0,0.0,16.01,0.13,0.59
15.25,0.0,0.0,16.01,0.13,0.59
15.3,0.0,0.0,16.01,0.13,0.59
15.35,0.0,0.0,16.01,0.13,0.59
15.4,0.0,0.0,16.01,0.13,0.59
15.45,0.0,0.0,16.01,0.13,0.59
15.5,0.0,0.0,16.01,0.13,0.59
15.55,0.0,0.0,16.01,0.13,0.59
15.6,0.0,0.0,16.01,0.13,0.59
15.65,0.0,0.0,16.01,0.13,0.59
15.7,0.0,0.0,16.01,0.13,0.59
15.75,0.0,0.0,16.01,0.13,0.59
15.8,0.0,0.0,16.01,0.13,0.59
15.85,0.0,0.0,16.01,0.13,0.59
15.9,0.0,0.0,16.01,0.13,0.59
15.95,0.0,0.0,16.01,0.13,0.59
16.0,0.0,0.0,16.01,0.13,0.59
16.05,0.0,0.0,16.01,0.13,0.59
16.1,0.0,0.0,16.01,0.13,0.59
16.15,0.0,0.0,16.01,0.13,0.59
16.2,0.0,0.0,16.01,0.13,0.59
16.25,0.0,0.0,16.01,0.13,0.59
16.3,0.0,0.0,16.01,0.13,0.59
16.35,0.0,0.0,16.01,0.13,0.59
16.4,0.0,0.0,16.01,0.13,0.59
16.45,0.0,0.0,16.01,0.13,0.59
16.5,0.0,0.0,16.01,0.13,0.59
16.55,0.0,0.0,16.01,0.13,0.59
16.6,0.0,0.0,16.01,0.13,0.59
16.65,0.0,0.0,16.01,0.13,0.59
16.7,0.0,0.0,16.01,0.13,0.59
16.75,0.0,0.0,16.01,0.13,0.59
16.8,0.0,0.0,16.01,0.13,0.59
16.85,0.0,0.0,16.01,0.13,0.59
16.9,0.01,0.0,16.01,0.13,0.59
16.95,0.01,0.0,16.01,0.13,0.59
17.0,0.01,0.0,16.01,0.13,0.59
17.05,0.01,0.0,16.01,0.13,0.59
17.1,0.01,0.0,16.01,0.13,0.59
17.15,0.01,0.0,16.01,0.13,0.59
17.2,0.0,0.0,16.01,0.13,0.59
17.25,0.0,0.0,16.01,0.13,0.59
17.3,0.0,0.0,16.01,0.13,0.59
17.35,0.0,0.0,16.01,0.13,0.59
17.4,0.0,0.0,16.01,0.13,0.59
17.45,0.0,0.0,16.01,0.13,0.59
17.5,0.0,0.0,16.01,0.13,0.59
17.55,0.0,0.0,16.01,0.13,0.59
17.6,0.0,0.0,16.01,0.13,0.59
17.65,0.0,0.0,16.01,0.13,0.59
17.7,0.0,0.0,16.01,0.13,0.59
17.75,0.0,0.0,16.01,0.13,0.59
17.8,0.0,0.0,16.01,0.13,0.59
17.85,0.0,0.0,16.01,0.13,0.59
17.9,0.0,0.0,16.01,0.13,0.59
17.95,0.0,0.0,16.01,0.13,0.59
18.0,0.0,0.0,16.01,0.13,0.59
18.05,0.0,0.0,16.01,0.13,0.59
18.1,0.0,0.0,16.01,0.13,0.59
18.15,0.0,0.0,16.01,0.13,0.59
18.2,0.0,0.0,16.01,0.13,0.59
18.25,0.0,0.0,16.01,0.13,0.59
18.3,0.0,0.0,16.01,0.13,0.59
18.35,0.0,0.0,16.01,0.13,0.59
18.4,0.0,0.0,16.01,0.13,0.59
18.45,0.0,0.0,16.01,0.13,0.59
18.5,0.0,0.0,16.01,0.13,0.59
18.55,0.0,0.0,16.01,0.13,0.59
18.6,0.0,0.0,16.01,0.13,0.59
18.65,0.0,0.0,16.01,0.13,0.59
18.7,0.0,0.0,16.01,0.13,0.59
18.75,0.0,0.0,16.01,0.13,0.59
18.8,1.52,0.0,15.99,0.14,0.59
18.85,2.49,38.9,16.5,0.17,1.13
18.9,3.01,40.64,17.02,0.21,1.7
18.95,3.39,39.32,17.53,0.26,2.25
19.0,3.77,40.65,18.04,0.31,2.81
19.05,4.03,39.32,18.53,0.36,3.36
19.1,4.24,40.65,19.04,0.42,3.92
19.15,4.39,39.32,19.53,0.48,4.47
19.2,4.53,40.65,20.03,0.54,5.03
19.25,4.68,39.33,20.51,0.6,5.58
19.3,4.85,40.65,21.01,0.67,6.14
19.35,5.02,39.33,21.49,0.74,6.69
19.4,5.21,40.65,21.98,0.81,7.25
19.45,5.41,39.33,22.46,0.88,7.8
19.5,5.63,40.65,22.94,0.96,8.36
19.55,5.86,39.33,23.41,1.04,8.91
19.6,6.08,40.65,23.89,1.13,9.47
19.65,6.31,39.33,24.35,1.21,10.02
19.7,6.52,40.65,24.82,1.3,10.58
19.75,6.72,39.33,25.28,1.39,11.13
19.8,6.91,40.65,25.75,1.49,11.7
19.85,7.1,39.33,26.2,1.58,12.25
19.9,7.28,40.65,26.66,1.69,12.81
19.95,7.46,39.33,27.11,1.79,13.36
20.0,7.63,40.65,27.56,1.89,13.92
20.05,7.81,39.33,28.01,2.0,14.47
20.1,7.99,40.64,28.46,2.11,15.03
20.15,8.17,39.33,28.89,2.22,15.58
20.2,8.36,40.64,29.34,2.34,16.14
20.25,8.54,39.33,29.77,2.46,16.69
20.3,8.72,40.64,30.22,2.57,17.25
20.35,8.9,39.33,30.64,2.7,17.8
20.4,9.07,40.64,31.08,2.82,18.36
20.45,9.25,39.33,31.5,2.95,18.91
20.5,9.42,40.64,31.93,3.08,19.47
20.55,9.59,39.33,32.35,3.21,20.02
20.6,9.76,40.64,32.78,3.35,20.58
20.65,9.93,39.33,33.19,3.48,21.13
20.7,10.09,40.64,33.61,3.62,21.69
20.75,10.26,39.33,34.02,3.76,22.24
20.8,10.41,40.64,34.44,3.91,22.8
20.85,10.56,39.33,34.84,4.05,23.35
20.9,10.73,40.64,35.26,4.2,23.92
20.95,10.96,39.33,35.65,4.35,24.47
21.0,11.2,40.64,36.06,4.51,25.03
21.05,11.46,39.33,36.45,4.67,25.58
21.1,11.71,40.64,36.85,4.83,26.14
21.15,11.94,39.33,37.24,4.99,26.69
21.2,12.14,40.64,37.63,5.16,27.25
21.25,12.31,39.33,38.01,5.33,27.8
21.3,12.46,40.64,38.4,5.5,28.36
21.35,12.6,39.33,38.78,5.68,28.91
21.4,12.73,40.64,39.16,5.85,29.47
21.45,12.86,39.33,39.54,6.03,30.02
21.5,13.02,40.64,39.92,6.21,30.58
21.55,13.19,39.33,40.29,6.39,31.13
21.6,13.38,40.64,40.66,6.58,31.69
21.65,13.58,39.33,41.03,6.76,32.24
21.7,13.79,40.64,41.4,6.95,32.8
21.75,13.99,39.33,41.75,7.15,33.35
21.8,14.19,40.64,42.12,7.34,33.91
21.85,14.37,39.33,42.47,7.54,34.46
21.9,14.55,40.64,42.83,7.74,35.03
21.95,14.71,39.33,43.18,7.95,35.58
22.0,14.86,40.64,43.53,8.15,36.14
22.05,15.02,39.33,43.88,8.36,36.69
22.1,15.17,40.64,44.23,8.57,37.25
22.15,15.32,39.33,44.56,8.78,37.8
22.2,15.46,40.64,44.91,8.99,38.36
22.25,15.63,39.33,45.25,9.21,38.91
22.3,15.81,40.64,45.59,9.43,39.47
22.35,16.0,39.33,45.92,9.65,40.02
22.4,16.2,40.64,46.25,9.88,40.58
22.45,16.4,39.33,46.58,10.1,41.13
22.5,16.58,40.64,46.91,10.33,41.69
22.55,16.76,39.33,47.23,10.56,42.24
22.6,16.9,40.64,47.56,10.8,42.8
22.65,16.98,39.33,47.87,11.03,43.35
22.7,17.02,40.64,48.2,11.27,43.91
22.75,17.04,39.33,48.51,11.5,44.46
22.8,17.08,40.64,48.83,11.74,45.02
22.85,17.15,39.33,49.15,11.98,45.57
22.9,17.27,40.64,49.47,12.22,46.14
22.95,17.43,39.33,49.78,12.46,46.69
23.0,17.62,40.64,50.09,12.7,47.25
23.05,17.83,39.33,50.4,12.95,47.8
23.1,18.04,40.64,50.71,13.2,48.36
23.15,18.23,39.33,51.01,13.45,48.91
23.2,18.39,40.64,51.31,13.71,49.47
23.25,18.52,39.33,51.61,13.96,50.02
23.3,18.63,40.64,51.91,14.22,50.58
23.35,18.71,39.33,52.2,14.48,51.13
23.4,18.79,40.64,52.5,14.74,51.69
23.45,18.88,39.33,52.79,15.0,52.24
23.5,18.98,40.64,53.09,15.26,52.8
23.55,19.11,39.33,53.37,15.53,53.35
23.6,19.27,40.64,53.67,15.8,53.91
23.65,19.44,39.33,53.95,16.07,54.46
23.7,19.63,40.64,54.24,16.34,55.02
23.75,19.82,39.33,54.51,16.61,55.57
23.8,20.01,40.64,54.8,16.89,56.13
23.85,20.17,39.33,55.07,17.17,56.68
23.9,20.28,40.64,55.35,17.45,57.25
23.95,20.37,39.33,55.61,17.73,57.8
24.0,20.44,40.64,55.89,18.01,58.36
24.05,20.47,39.33,56.16,18.3,58.91
24.1,20.47,40.64,56.43,18.58,59.47
24.15,20.46,39.33,56.7,18.87,60.02
24.2,20.43,40.64,56.98,19.15,60.58
24.25,20.41,39.33,57.24,19.43,61.13
24.3,20.39,39.99,57.51,19.72,61.68
24.35,20.38,39.32,57.78,20.0,62.23
24.4,20.39,40.64,58.06,20.28,62.79
24.45,20.39,39.33,58.32,20.57,63.34
24.5,20.4,40.64,58.6,20.85,63.9
24.55,20.39,39.33,58.87,21.13,64.45
24.6,20.37,40.64,59.15,21.42,65.01
24.65,20.33,39.33,59.41,21.7,65.56
24.7,20.28,40.64,59.69,21.98,66.12
24.75,20.21,39.33,59.96,22.26,66.67
24.8,20.13,40.64,60.24,22.54,67.23
24.85,20.05,39.33,60.51,22.82,67.78
24.9,19.97,40.64,60.8,23.1,68.35
24.95,19.9,39.33,61.07,23.38,68.9
25.0,19.83,40.64,61.35,23.65,69.46
25.05,19.8,39.33,61.63,23.93,70.01
25.1,19.79,40.64,61.92,24.2,70.57
25.15,19.83,39.33,62.19,24.48,71.12
25.2,19.88,40.64,62.48,24.75,71.68
25.25,19.96,39.33,62.75,25.03,72.23
25.3,20.04,40.64,63.03,25.31,72.79
25.35,20.12,39.33,63.3,25.59,73.34
25.4,20.18,40.64,63.58,25.87,73.9
25.45,20.22,39.33,63.85,26.15,74.45
25.5,20.23,40.64,64.13,26.43,75.01
25.55,20.19,39.33,64.4,26.71,75.56
25.6,20.12,40.64,64.68,26.99,76.12
25.65,20.02,38.31,64.94,27.27,76.66
25.7,19.91,38.52,65.2,27.54,77.19
25.75,19.81,35.93,65.43,27.82,77.7
25.8,19.72,36.29,65.66,28.09,78.2
25.85,19.66,33.87,65.86,28.37,78.68
25.9,19.64,34.58,66.07,28.64,79.16
25.95,19.68,31.17,66.25,28.91,79.61
26.0,19.74,29.74,66.4,29.19,80.04
26.05,19.84,28.13,66.54,29.46,80.45
26.1,19.94,27.6,66.66,29.74,80.85
26.15,20.04,26.19,66.76,30.02,81.23
26.2,20.13,24.05,66.84,30.3,81.59
26.25,20.18,23.11,66.91,30.58,81.94
26.3,20.19,22.2,66.97,30.86,82.28
26.35,20.15,21.35,67.02,31.14,82.61
26.4,20.07,20.54,67.06,31.42,82.93
26.45,19.96,19.7,67.09,31.69,83.24
26.5,19.85,18.83,67.11,31.97,83.53
26.55,19.77,18.07,67.12,32.25,83.82
26.6,19.71,17.16,67.12,32.52,84.09
26.65,19.68,16.25,67.1,32.79,84.34
26.7,19.69,15.35,67.07,33.07,84.59
26.75,19.75,14.48,67.03,33.34,84.82
26.8,19.84,13.61,66.98,33.61,85.04
26.85,19.94,12.87,66.91,33.89,85.25
26.9,20.05,12.14,66.83,34.17,85.45
26.95,20.14,11.25,66.74,34.45,85.64
27.0,20.21,10.44,66.64,34.73,85.82
27.05,20.25,9.64,66.52,35.01,85.98
27.1,20.25,8.78,66.39,35.29,86.14
27.15,20.21,7.93,66.25,35.57,86.28
27.2,20.13,7.1,66.1,35.85,86.4
27.25,20.04,6.17,65.94,36.13,86.52
27.3,19.94,5.36,65.77,36.41,86.63
27.35,19.84,4.6,65.58,36.68,86.72
27.4,19.77,3.83,65.39,36.96,86.8
27.45,19.73,3.02,65.19,37.23,86.87
27.5,19.73,2.24,64.98,37.51,86.93
27.55,19.77,1.47,64.75,37.78,86.98
27.6,19.86,0.73,64.51,38.06,87.02
27.65,19.96,0.68,64.26,38.33,87.05
27.7,20.07,0.24,64.01,38.61,87.07
27.75,20.17,0.28,63.74,38.89,87.08
27.8,20.24,0.33,63.47,39.17,87.09
27.85,20.27,0.36,63.19,39.45,87.09
27.9,20.25,0.39,62.91,39.74,87.1
27.95,20.18,0.41,62.63,40.02,87.1
28.0,20.07,0.64,62.36,40.3,87.11
28.05,19.95,0.75,62.08,40.57,87.12
28.1,19.83,0.75,61.81,40.85,87.13
28.15,19.73,0.67,61.54,41.12,87.13
28.2,19.66,0.55,61.27,41.4,87.14
28.25,19.65,0.41,61.0,41.67,87.15
28.3,19.69,0.27,60.73,41.94,87.15
28.35,19.78,0.14,60.45,42.22,87.15
28.4,19.89,0.04,60.18,42.49,87.16
28.45,20.0,0.03,59.9,42.77,87.16
28.5,20.1,0.08,59.62,43.05,87.16
28.55,20.19,0.11,59.34,43.33,87.16
28.6,20.27,0.12,59.06,43.61,87.16
28.65,20.33,0.11,58.78,43.89,87.16
28.7,20.34,0.1,58.49,44.18,87.16
28.75,20.31,0.07,58.21,44.46,87.16
28.8,20.24,0.05,57.93,44.74,87.16
