Time (s),Ego Speed (km/h),Lead Speed (km/h),Distance Between (m),Ego Distance Covered (m),Lead Vehicle Distance Covered (m)
8.45,2.64,49.49,27.35,0.65,12.63
8.5,2.71,50.47,28.01,0.68,13.33
8.55,2.83,49.5,28.66,0.72,14.02
8.6,2.94,50.47,29.32,0.76,14.72
8.65,3.12,49.5,29.97,0.8,15.41
8.7,3.29,50.47,30.62,0.85,16.11
8.75,3.49,49.5,31.27,0.9,16.8
8.8,3.64,50.47,31.92,0.95,17.5
8.85,3.78,49.5,32.55,1.0,18.19
8.9,3.89,50.47,33.2,1.05,18.89
8.95,4.03,49.5,33.83,1.11,19.58
9.0,4.14,50.47,34.48,1.16,20.27
9.05,4.27,49.5,35.11,1.22,20.96
9.1,4.38,50.47,35.75,1.28,21.66
9.15,4.52,49.5,36.37,1.34,22.35
9.2,4.65,50.47,37.01,1.41,23.05
9.25,4.79,49.5,37.63,1.47,23.74
9.3,4.93,50.47,38.26,1.54,24.44
9.35,5.07,49.5,38.89,1.61,25.13
9.4,5.19,50.47,39.51,1.68,25.83
9.45,5.32,49.5,40.13,1.76,26.52
9.5,5.44,50.47,40.75,1.83,27.22
9.55,5.56,49.5,41.37,1.91,27.91
9.6,5.69,50.47,41.99,1.99,28.61
9.65,5.81,49.5,42.6,2.07,29.3
9.7,5.95,50.47,43.21,2.15,29.99
9.75,6.08,49.5,43.82,2.23,30.68
9.8,6.22,50.47,44.43,2.32,31.38
9.85,6.36,49.5,45.04,2.4,32.07
9.9,6.49,50.47,45.65,2.49,32.77
9.95,6.63,49.5,46.25,2.58,33.46
10.0,6.77,50.47,46.85,2.68,34.16
10.05,6.9,49.5,47.44,2.77,34.85
10.1,7.04,50.47,48.05,2.87,35.55
10.15,7.18,49.5,48.64,2.97,36.24
10.2,7.31,50.47,49.24,3.07,36.94
10.25,7.45,49.5,49.82,3.17,37.63
10.3,7.59,50.47,50.42,3.28,38.33
10.35,7.73,49.5,51.0,3.38,39.02
10.4,7.87,50.47,51.59,3.49,39.72
10.45,8.01,49.5,52.17,3.6,40.41
10.5,8.15,50.47,52.76,3.72,41.1
10.55,8.29,49.5,53.33,3.83,41.79
10.6,8.43,50.47,53.92,3.95,42.49
10.65,8.57,49.5,54.49,4.06,43.18
10.7,8.71,50.47,55.07,4.18,43.88
10.75,8.85,49.5,55.64,4.31,44.57
10.8,9.0,50.47,56.21,4.43,45.27
10.85,9.14,49.5,56.77,4.56,45.96
10.9,9.28,50.47,57.34,4.69,46.66
10.95,9.43,49.5,57.91,4.81,47.35
11.0,9.57,50.47,58.47,4.95,48.05
11.05,9.72,49.5,59.03,5.08,48.74
11.1,9.86,50.47,59.59,5.22,49.44
11.15,10.01,49.5,60.14,5.36,50.13
11.2,10.15,50.47,60.7,5.5,50.82
11.25,10.3,49.5,61.25,5.64,51.52
11.3,10.43,50.47,61.8,5.78,52.21
11.35,10.52,49.5,62.35,5.93,52.9
11.4,10.58,50.47,62.9,6.07,53.6
11.45,10.64,49.5,63.44,6.22,54.29
11.5,10.71,50.47,64.0,6.37,54.99
11.55,10.8,49.5,64.54,6.52,55.68
11.6,10.91,50.47,65.08,6.67,56.38
11.65,11.04,49.5,65.62,6.82,57.07
11.7,11.19,50.47,66.17,6.98,57.77
11.75,11.36,49.5,66.7,7.13,58.46
11.8,11.53,50.47,67.24,7.29,59.16
11.85,11.69,49.5,67.77,7.46,59.85
11.9,11.83,50.47,68.3,7.62,60.55
11.95,11.97,49.5,68.83,7.78,61.24
12.0,12.09,49.98,69.35,7.95,61.93
12.05,12.2,49.49,69.87,8.12,62.62
12.1,12.32,50.47,70.4,8.29,63.32
12.15,12.44,49.5,70.92,8.46,64.01
12.2,12.56,50.47,71.44,8.64,64.7
12.25,12.7,49.5,71.96,8.81,65.4
12.3,12.83,50.47,72.48,8.99,66.09
12.35,12.96,49.5,72.99,9.17,66.78
12.4,13.11,50.47,73.51,9.35,67.48
12.45,13.26,49.5,74.02,9.53,68.17
12.5,13.43,50.47,74.53,9.72,68.87
12.55,13.59,49.5,75.03,9.91,69.56
12.6,13.75,50.47,75.54,10.1,70.26
12.65,13.9,49.5,76.04,10.29,70.95
12.7,14.04,50.47,76.54,10.48,71.65
12.75,14.18,49.5,77.04,10.68,72.34
12.8,14.32,50.47,77.54,10.88,73.04
12.85,14.45,49.5,78.03,11.08,73.73
12.9,14.59,50.47,78.52,11.28,74.43
12.95,14.73,49.5,79.01,11.48,75.12
13.0,14.88,50.47,79.5,11.69,75.81
13.05,15.04,49.5,79.99,11.9,76.5
13.1,15.19,50.47,80.47,12.11,77.2
13.15,15.34,49.5,80.95,12.32,77.89
13.2,15.5,50.47,81.44,12.53,78.59
13.25,15.66,49.5,81.91,12.75,79.28
13.3,15.81,50.47,82.39,12.97,79.98
13.35,15.97,48.92,82.85,13.19,80.66
13.4,16.15,48.82,83.31,13.41,81.34
13.45,16.34,46.61,83.74,13.64,82.0
13.5,16.54,46.62,84.15,13.87,82.64
13.55,16.73,44.6,84.55,14.1,83.27
13.6,16.91,44.98,84.94,14.33,83.9
13.65,17.08,42.75,85.31,14.57,84.5
13.7,17.23,43.3,85.67,14.81,85.1
13.75,17.37,41.01,86.01,15.05,85.68
13.8,17.5,41.61,86.35,15.29,86.26
13.85,17.63,39.22,86.66,15.53,86.81
13.9,17.77,39.9,86.97,15.78,87.37
13.95,17.93,37.41,87.25,16.03,87.9
14.0,18.09,38.22,87.53,16.28,88.43
14.05,18.26,35.58,87.78,16.53,88.94
14.1,18.43,36.39,88.03,16.79,89.44
14.15,18.6,33.73,88.25,17.04,89.92
14.2,18.78,34.61,88.48,17.3,90.4
14.25,18.94,30.7,88.66,17.57,90.85
14.3,19.1,28.59,88.82,17.83,91.27
14.35,19.25,26.23,88.94,18.1,91.66
14.4,19.4,25.36,89.05,18.37,92.04
14.45,19.55,24.42,89.14,18.64,92.4
14.5,19.69,23.47,89.23,18.91,92.76
14.55,19.84,22.45,89.3,19.18,93.1
14.6,20.0,21.58,89.35,19.46,93.44
14.65,20.16,20.63,89.39,19.74,93.76
14.7,20.32,19.81,89.42,20.02,94.06
14.75,20.48,19.02,89.43,20.3,94.36
14.8,20.62,18.02,89.43,20.59,94.64
14.85,20.72,17.18,89.41,20.88,94.92
14.9,20.79,16.33,89.39,21.17,95.17
14.95,20.81,15.46,89.34,21.45,95.42
15.0,20.81,14.63,89.29,21.74,95.66
15.05,20.78,13.86,89.22,22.03,95.88
15.1,20.75,13.0,89.15,22.32,96.09
15.15,20.73,12.09,89.06,22.61,96.29
15.2,20.72,11.17,88.96,22.9,96.48
15.25,20.72,10.14,88.84,23.18,96.65
15.3,20.73,9.29,88.71,23.47,96.81
15.35,20.74,8.39,88.57,23.76,96.96
15.4,20.75,7.49,88.42,24.05,97.09
15.45,20.75,6.62,88.25,24.34,97.21
15.5,20.73,5.68,88.07,24.62,97.32
15.55,20.69,4.78,87.88,24.91,97.42
15.6,20.64,3.86,87.68,25.2,97.5
15.65,20.57,3.01,87.47,25.48,97.57
15.7,20.49,2.2,87.24,25.77,97.63
15.75,20.41,1.33,87.0,26.05,97.68
15.8,20.33,0.55,86.75,26.34,97.71
15.85,20.26,0.24,86.49,26.62,97.74
15.9,20.19,0.27,86.23,26.9,97.75
15.95,20.12,0.31,85.96,27.18,97.76
16.0,20.06,0.35,85.69,27.46,97.77
16.05,19.99,0.38,85.41,27.74,97.77
16.1,19.92,0.41,85.14,28.01,97.78
16.15,19.84,0.65,84.87,28.29,97.78
16.2,19.78,0.76,84.59,28.56,97.79
16.25,19.74,0.77,84.32,28.84,97.8
16.3,19.74,0.69,84.05,29.11,97.81
16.35,19.77,0.57,83.78,29.39,97.82
16.4,19.82,0.42,83.51,29.66,97.82
16.45,19.88,0.28,83.23,29.94,97.83
16.5,19.96,0.15,82.96,30.21,97.83
16.55,20.02,0.05,82.68,30.49,97.83
16.6,20.08,0.03,82.4,30.77,97.83
16.65,20.12,0.09,82.12,31.05,97.83
16.7,20.12,0.11,81.84,31.33,97.83
16.75,20.09,0.12,81.56,31.61,97.83
16.8,20.02,0.11,81.28,31.89,97.83
16.85,19.94,0.1,81.01,32.16,97.84
16.9,19.84,0.08,80.73,32.44,97.84
16.95,19.75,0.05,80.46,32.72,97.84
17.0,19.69,0.03,80.18,32.99,97.84
17.05,19.68,0.01,79.91,33.26,97.84
17.1,19.73,0.0,79.63,33.54,97.84
17.15,19.81,0.01,79.36,33.81,97.84
17.2,19.92,0.02,79.08,34.09,97.84
17.25,20.04,0.02,78.81,34.36,97.84
17.3,20.15,0.0,78.53,34.64,97.84
17.35,20.22,0.0,78.25,34.92,97.84
17.4,20.24,0.0,77.97,35.21,97.84
17.45,20.21,0.0,77.68,35.49,97.84
17.5,20.15,0.0,77.4,35.77,97.84
17.55,20.05,0.0,77.13,36.05,97.84
17.6,19.94,0.0,76.85,36.32,97.84
17.65,19.83,0.0,76.57,36.6,97.84
17.7,19.75,0.0,76.3,36.87,97.84
17.75,19.72,0.0,76.02,37.15,97.84
17.8,19.74,0.0,75.75,37.42,97.84
17.85,19.82,0.0,75.47,37.7,97.84
17.9,19.93,45.07,75.85,37.97,98.49
17.95,20.05,45.05,76.22,38.25,99.14
18.0,20.18,49.05,76.61,38.53,99.81
18.05,20.28,50.06,77.03,38.81,100.51
18.1,20.34,49.89,77.44,39.09,101.2
18.15,20.33,50.03,77.85,39.38,101.9
18.2,20.27,49.93,78.27,39.66,102.6
18.25,20.16,50.02,78.69,39.94,103.29
18.3,20.03,49.95,79.1,40.22,103.99
18.35,19.89,50.02,79.52,40.49,104.69
18.4,19.78,49.95,79.94,40.77,105.38
18.45,19.7,50.02,80.36,41.04,106.08
18.5,19.68,49.95,80.79,41.32,106.77
18.55,19.72,50.02,81.21,41.59,107.47
18.6,19.81,49.95,81.63,41.86,108.16
18.65,19.93,50.02,82.04,42.14,108.85
18.7,20.06,49.94,82.46,42.42,109.55
18.75,20.17,50.02,82.87,42.7,110.24
18.8,20.22,49.94,83.29,42.98,110.94
18.85,20.19,50.02,83.7,43.26,111.63
18.9,20.1,49.94,84.12,43.54,112.32
18.95,19.96,50.02,84.53,43.82,113.02
19.0,19.8,49.94,84.95,44.09,113.71
19.05,19.64,50.02,85.37,44.37,114.41
19.1,19.53,49.94,85.79,44.64,115.1
19.15,19.5,50.02,86.22,44.91,115.8
19.2,19.54,49.94,86.64,45.18,116.49
19.25,19.65,50.02,87.06,45.45,117.19
19.3,19.79,49.94,87.48,45.73,117.88
19.35,19.94,50.02,87.9,46.0,118.57
19.4,20.07,49.94,88.32,46.28,119.27
19.45,20.18,50.02,88.73,46.56,119.96
19.5,20.25,49.94,89.14,46.84,120.66
19.55,20.26,50.02,89.56,47.12,121.35
19.6,20.21,49.94,89.97,47.4,122.05
19.65,20.1,50.02,90.39,47.68,122.74
19.7,19.95,49.94,90.8,47.96,123.43
19.75,19.79,50.02,91.22,48.24,124.13
19.8,19.66,49.94,91.64,48.51,124.82
19.85,19.6,50.02,92.06,48.78,125.52
19.9,19.6,49.94,92.49,49.06,126.21
19.95,19.66,50.02,92.91,49.33,126.91
20.0,19.78,49.94,93.33,49.6,127.6
20.05,19.92,50.02,93.75,49.88,128.29
20.1,20.05,49.94,94.16,50.16,128.99
20.15,20.15,50.02,94.58,50.44,129.68
20.2,20.23,49.94,94.99,50.72,130.38
20.25,20.26,50.02,95.4,51.0,131.07
20.3,20.24,49.94,95.82,51.28,131.77
20.35,20.16,50.02,96.23,51.56,132.46
20.4,20.05,49.94,96.65,51.84,133.15
20.45,19.92,50.02,97.06,52.12,133.85
20.5,19.78,49.94,97.48,52.39,134.54
20.55,19.66,50.02,97.9,52.67,135.24
20.6,19.6,49.94,98.32,52.94,135.93
20.65,19.6,50.02,98.75,53.21,136.63
20.7,19.66,49.94,99.17,53.48,137.32
20.75,19.78,50.02,99.59,53.76,138.01
20.8,19.91,49.94,100.01,54.03,138.71
20.85,20.05,50.02,100.42,54.31,139.4
20.9,20.18,49.94,100.84,54.59,140.1
20.95,20.26,50.02,101.25,54.87,140.79
21.0,20.27,49.94,101.66,55.15,141.49
21.05,20.22,50.02,102.08,55.43,142.18
21.1,20.12,49.94,102.49,55.71,142.87
21.15,19.99,50.02,102.91,55.99,143.57
21.2,19.84,49.94,103.32,56.27,144.26
21.25,19.71,50.02,103.74,56.54,144.96
21.3,19.62,49.94,104.17,56.82,145.65
21.35,19.6,50.02,104.59,57.09,146.35
21.4,19.65,49.94,105.01,57.36,147.04
21.45,19.75,50.02,105.43,57.63,147.73
21.5,19.9,49.94,105.85,57.91,148.43
21.55,20.05,50.02,106.27,58.19,149.12
21.6,20.19,49.94,106.68,58.47,149.82
21.65,20.29,50.02,107.09,58.75,150.51
21.7,20.32,49.94,107.51,59.03,151.21
21.75,20.27,50.02,107.92,59.31,151.9
21.8,20.17,49.94,108.33,59.59,152.59
21.85,20.04,50.02,108.75,59.87,153.29
21.9,19.9,49.94,109.16,60.15,153.98
21.95,19.78,50.02,109.58,60.42,154.68
22.0,19.68,49.94,110.0,60.7,155.37
22.05,19.65,50.02,110.42,60.97,156.07
22.1,19.69,49.94,110.85,61.24,156.76
22.15,19.78,50.02,111.27,61.52,157.45
22.2,19.91,49.94,111.68,61.79,158.15
22.25,20.05,50.02,112.1,62.07,158.84
22.3,20.19,49.94,112.51,62.35,159.54
22.35,20.29,50.02,112.93,62.63,160.23
22.4,20.34,49.94,113.34,62.92,160.93
22.45,20.31,50.02,113.75,63.2,161.62
22.5,20.23,49.94,114.16,63.48,162.31
22.55,20.1,50.02,114.58,63.76,163.01
22.6,19.96,49.94,115.0,64.04,163.7
22.65,19.82,50.02,115.41,64.31,164.4
22.7,19.7,49.94,115.83,64.59,165.09
22.75,19.63,50.02,116.26,64.86,165.79
22.8,19.62,49.94,116.68,65.13,166.48
22.85,19.67,50.02,117.1,65.41,167.17
22.9,19.77,49.94,117.52,65.68,167.87
22.95,19.89,50.02,117.94,65.96,168.56
23.0,20.02,49.94,118.35,66.23,169.26
23.05,20.13,50.02,118.77,66.51,169.95
23.1,20.21,49.94,119.18,66.79,170.65
23.15,20.24,50.02,119.6,67.07,171.34
23.2,20.21,49.94,120.01,67.35,172.03
23.25,20.12,50.02,120.42,67.63,172.73
23.3,19.99,49.94,120.84,67.91,173.42
23.35,19.85,50.02,121.26,68.19,174.12
23.4,19.73,49.94,121.68,68.46,174.81
23.45,19.65,50.02,122.1,68.74,175.51
23.5,19.65,49.94,122.52,69.01,176.2
23.55,19.7,50.02,122.94,69.28,176.89
23.6,19.82,49.94,123.36,69.56,177.59
23.65,19.96,50.02,123.78,69.83,178.28
23.7,20.12,49.94,124.19,70.11,178.98
23.75,20.27,50.02,124.61,70.39,179.67
23.8,20.39,49.94,125.02,70.68,180.37
23.85,20.45,50.02,125.43,70.96,181.06
23.9,20.44,49.94,125.84,71.24,181.75
23.95,20.37,50.02,126.25,71.53,182.45
24.0,20.25,49.94,126.66,71.81,183.14
24.05,20.11,50.02,127.08,72.09,183.84
24.1,19.99,49.94,127.49,72.37,184.53
24.15,19.89,50.02,127.91,72.64,185.23
24.2,19.82,49.94,128.33,72.92,185.92
24.25,19.8,50.02,128.75,73.19,186.61
24.3,19.84,49.94,129.17,73.47,187.31
24.35,19.92,50.02,129.59,73.75,188.0
24.4,20.04,49.94,130.0,74.02,188.7
24.45,20.17,50.02,130.42,74.3,189.39
24.5,20.3,49.94,130.83,74.58,190.09
24.55,20.39,50.02,131.24,74.87,190.78
24.6,20.43,49.94,131.65,75.15,191.47
24.65,20.42,50.02,132.06,75.43,192.17
24.7,20.34,49.94,132.48,75.72,192.86
24.75,20.23,50.02,132.89,76.0,193.56
24.8,20.1,49.94,133.3,76.28,194.25
24.85,19.96,50.02,133.72,76.56,194.95
24.9,19.85,49.94,134.14,76.83,195.64
24.95,19.78,50.02,134.56,77.11,196.33
25.0,19.76,49.94,134.98,77.38,197.03
25.05,19.8,50.02,135.4,77.66,197.72
25.1,19.89,49.94,135.81,77.93,198.42
25.15,20.01,50.02,136.23,78.21,199.11
25.2,20.13,49.94,136.65,78.49,199.81
25.25,20.24,50.02,137.06,78.77,200.5
25.3,20.31,49.94,137.47,79.05,201.19
25.35,20.3,50.02,137.88,79.33,201.89
25.4,20.22,49.94,138.3,79.62,202.58
25.45,20.09,50.02,138.71,79.9,203.28
25.5,19.94,49.94,139.13,80.17,203.97
25.55,19.78,50.02,139.55,80.45,204.67
25.6,19.67,49.94,139.97,80.72,205.36
25.65,19.6,50.02,140.39,80.99,206.05
25.7,19.6,49.94,140.81,81.27,206.75
25.75,19.66,50.02,141.23,81.54,207.44
25.8,19.76,49.94,141.65,81.81,208.14
25.85,19.89,50.02,142.07,82.09,208.83
25.9,20.03,49.94,142.49,82.37,209.53
25.95,20.14,50.02,142.91,82.65,210.22
26.0,20.22,49.94,143.32,82.93,210.91
26.05,20.24,50.02,143.73,83.21,211.61
26.1,20.19,49.94,144.14,83.49,212.3
26.15,20.08,50.02,144.56,83.77,213.0
26.2,19.93,49.94,144.98,84.05,213.69
26.25,19.77,50.02,145.4,84.32,214.39
26.3,19.63,49.94,145.82,84.59,215.08
26.35,19.54,50.02,146.24,84.87,215.77
26.4,19.53,49.94,146.66,85.14,216.47
26.45,19.6,50.02,147.09,85.41,217.16
26.5,19.71,49.98,147.51,85.68,217.87
26.55,19.86,49.98,147.94,85.96,218.57
26.6,20.01,49.99,148.36,86.23,219.27
26.65,20.15,49.97,148.78,86.51,219.97
26.7,20.25,49.1,149.18,86.79,220.65
26.75,20.29,50.35,149.59,87.08,221.34
26.8,20.26,49.8,150.0,87.36,222.02
26.85,20.16,14.87,150.02,87.64,222.35
26.9,20.01,9.18,149.65,87.92,222.48
26.95,19.83,8.4,149.61,88.19,222.71
27.0,19.65,7.57,149.41,88.47,222.8
27.05,19.51,7.21,149.22,88.74,222.89
27.1,19.44,6.76,149.04,89.01,222.98
27.15,19.44,6.31,148.85,89.28,223.08
27.2,19.53,5.75,148.68,89.55,223.19
27.25,19.66,5.26,148.5,89.82,223.31
27.3,19.82,22.73,148.57,90.1,223.67
27.35,19.98,32.01,148.84,90.37,224.27
27.4,20.11,47.49,149.26,90.65,225.06
27.45,20.19,48.87,149.61,90.93,225.87
27.5,20.22,48.15,149.86,91.21,226.64
27.55,20.2,48.84,149.93,91.49,227.36
27.6,20.12,48.4,149.98,91.77,228.05
27.65,20.01,48.38,150.05,92.05,228.74
27.7,19.88,48.26,150.13,92.33,229.44
27.75,19.77,48.31,150.18,92.6,230.14
27.8,19.69,48.37,150.22,92.88,230.85
27.85,19.65,48.35,150.24,93.15,231.55
27.9,19.69,48.32,150.24,93.42,232.25
27.95,19.77,49.49,150.16,93.7,233.0
28.0,19.9,48.35,150.06,93.97,233.72
28.05,20.04,48.69,149.87,94.25,234.52
28.1,20.18,48.23,149.64,94.53,235.23
28.15,20.28,48.9,149.32,94.81,235.99
28.2,20.34,48.25,148.99,95.09,236.7
28.25,20.32,35.42,148.36,95.38,237.51
28.3,20.25,33.2,148.47,95.66,239.51
28.35,20.13,206.56,146.39,95.94,242.14
28.4,19.99,90.57,144.88,96.22,243.72
28.45,19.87,49.74,144.12,96.49,244.8
28.5,19.78,51.35,143.44,96.77,245.89
28.55,19.74,50.62,142.71,97.04,246.99
28.6,19.76,48.95,141.91,97.32,248.08
28.65,19.85,49.63,141.15,97.59,249.16
28.7,20.0,51.31,140.46,97.87,250.25
28.75,20.16,50.72,139.73,98.15,251.35
28.8,20.31,49.0,138.93,98.43,252.44
