Time (s),Ego Speed (km/h),Ego Speed (m/s),Lead Speed (km/h),Smoothed Lead Speed (m/s),Smoothed Lead Speed (km/h),Ego Acceleration (m/s²),Lead Acceleration (m/s²),Lead Acceleration (Theoretical),Ego Distance Covered (m),Lead Vehicle Distance Covered (m),Distance Between (m),Lead Braking Distance (m),Braking Phase,RSS Safety Distance (m)
0.0,0.0,0.0,7.06,1.96,7.06,,,1.5,0.0,0.0,26.01,6.25,,0.0
0.05,0.0,0.0,8.82,2.21,7.94,0.005,4.9,1.5,0.0,0.11,26.01,,,0.0
0.1,0.0,0.0,10.58,2.45,8.82,0.002,4.9,1.5,0.0,0.25,26.0,,,0.0
0.15000000000000002,0.0,0.0,10.75,2.58,9.3,-0.004,2.677,1.5,0.0,0.41,26.0,,,0.0
0.2,0.0,0.0,7.77,2.5,9.0,0.002,-1.704,1.5,0.0,0.53,26.0,,,0.0
0.25,0.0,0.0,4.89,2.31,8.31,0.001,-3.797,1.5,0.0,0.61,26.0,,,0.0
0.30000000000000004,0.0,0.0,0.29,1.99,7.17,-0.0,-6.37,1.5,0.0,0.64,26.0,,,0.0
0.35000000000000003,0.0,0.0,1.26,1.79,6.43,-0.001,-4.101,1.5,0.0,0.65,26.0,,,0.0
0.4,0.01,0.0,1.82,1.64,5.92,0.029,-2.845,1.5,0.0,0.68,26.0,,,0.0
0.45,0.03,0.01,0.79,1.5,5.4,0.121,-2.846,1.5,0.0,0.68,26.0,,,0.0
0.5,0.01,0.0,0.76,1.33,4.77,-0.119,-3.498,1.5,0.0,0.69,26.0,,,0.0
0.55,0.03,0.01,0.71,1.1,3.96,0.135,-4.504,1.5,0.0,0.7,26.0,,,0.0
0.6000000000000001,0.01,0.0,0.67,0.83,2.97,-0.143,-5.509,1.5,0.0,0.7,26.0,,,0.0
0.65,0.04,0.01,0.63,0.54,1.96,0.2,-5.622,1.5,0.0,0.71,26.0,,,0.0
0.7000000000000001,0.02,0.0,0.59,0.34,1.24,-0.137,-3.989,1.5,0.0,0.71,26.0,,,0.0
0.75,0.06,0.02,0.55,0.22,0.81,0.232,-2.412,1.5,0.0,0.72,26.0,,,0.0
0.8,0.04,0.01,0.52,0.23,0.83,-0.122,0.129,1.5,0.0,0.72,26.0,,,0.0
0.8500000000000001,0.08,0.02,0.49,0.21,0.75,0.25,-0.43,1.5,0.0,0.73,26.0,,,0.0
0.9,0.06,0.02,0.46,0.17,0.62,-0.107,-0.757,1.5,0.01,0.73,26.0,,,0.0
0.9500000000000001,0.11,0.03,0.43,0.16,0.58,0.265,-0.203,1.5,0.01,0.74,26.0,,,0.0
1.0,0.09,0.03,0.72,0.16,0.58,-0.094,-0.019,1.5,0.01,0.75,26.0,,,0.0
1.05,0.14,0.04,1.26,0.18,0.63,0.279,0.304,1.5,0.01,0.76,26.02,,,0.0
1.1,0.13,0.04,0.78,0.18,0.64,-0.08,0.063,1.5,0.01,0.77,26.03,,,0.0
1.1500000000000001,0.18,0.05,1.47,0.2,0.73,0.295,0.47,1.5,0.01,0.79,26.04,,,0.0
1.2000000000000002,0.17,0.05,1.0,0.21,0.77,-0.064,0.228,1.5,0.02,0.81,26.06,,,0.0
1.25,0.23,0.06,1.71,0.25,0.88,0.313,0.644,1.5,0.02,0.83,26.08,,,0.0
1.3,0.22,0.06,1.25,0.27,0.96,-0.043,0.405,1.5,0.02,0.85,26.09,,,0.0
1.35,0.3,0.08,1.97,0.31,1.1,0.441,0.824,1.5,0.03,0.88,26.12,,,0.0
1.4000000000000001,0.65,0.18,1.52,0.34,1.21,1.971,0.589,1.5,0.03,0.9,26.13,,,0.0
1.4500000000000002,0.97,0.27,2.24,0.39,1.39,1.742,1.007,1.5,0.04,0.93,26.15,,,0.0
1.5,1.13,0.31,1.79,0.42,1.5,0.883,0.595,1.5,0.06,0.95,26.16,,,0.0
1.55,1.28,0.36,2.52,0.45,1.63,0.874,0.701,1.5,0.08,0.99,26.18,,,0.0
1.6,1.37,0.38,2.08,0.49,1.76,0.506,0.723,1.5,0.09,1.02,26.19,,,0.0
1.6500000000000001,1.27,0.35,2.8,0.52,1.89,-0.558,0.74,1.5,0.11,1.06,26.21,,,0.0
1.7000000000000002,1.22,0.34,2.37,0.56,2.03,-0.324,0.763,1.5,0.13,1.09,26.22,,,0.0
1.75,1.33,0.37,3.09,0.6,2.16,0.629,0.767,1.5,0.15,1.13,26.25,,,0.0
1.8,1.4,0.39,2.67,0.64,2.31,0.382,0.788,1.5,0.17,1.17,26.27,,,0.0
1.85,1.5,0.42,3.38,0.68,2.45,0.576,0.785,1.5,0.19,1.22,26.29,,,0.0
1.9000000000000001,1.57,0.43,2.96,0.72,2.59,0.357,0.803,0.0,0.21,1.26,26.31,,,0.0
1.9500000000000002,1.84,0.51,3.68,0.76,2.74,1.538,0.798,0.0,0.23,1.31,26.34,,,0.0
2.0,1.98,0.55,3.26,0.8,2.88,0.755,0.815,0.0,0.26,1.35,26.36,,,0.0
2.0500000000000003,2.16,0.6,3.98,0.84,3.03,0.994,0.81,0.0,0.29,1.41,26.38,,,0.0
2.1,2.25,0.63,3.57,0.88,3.18,0.544,0.825,0.0,0.32,1.46,26.4,,,0.0
2.15,2.32,0.64,4.28,0.92,3.32,0.364,0.82,0.0,0.35,1.52,26.43,,,0.0
2.2,2.4,0.67,3.88,0.97,3.47,0.45,0.835,0.0,0.38,1.57,26.45,,,0.0
2.25,2.51,0.7,4.59,1.01,3.62,0.6,0.83,0.0,0.42,1.64,26.48,,,0.0
2.3000000000000003,2.59,0.72,4.18,1.05,3.78,0.476,0.842,0.0,0.45,1.69,26.5,,,0.0
2.35,2.72,0.76,4.89,1.09,3.93,0.722,0.836,0.0,0.49,1.76,26.53,,,0.0
2.4000000000000004,2.83,0.79,4.48,1.13,4.08,0.582,0.845,0.0,0.53,1.82,26.56,,,0.0
2.45,2.98,0.83,5.19,1.17,4.23,0.851,0.839,0.0,0.57,1.9,26.59,,,0.0
2.5,3.11,0.86,4.79,1.22,4.38,0.681,0.846,0.0,0.61,1.96,26.62,,,0.0
2.5500000000000003,3.27,0.91,5.49,1.26,4.53,0.926,0.839,0.0,0.66,2.04,26.64,,,0.0
2.6,3.4,0.95,5.09,1.3,4.68,0.725,0.846,0.0,0.7,2.11,26.67,,,0.0
