Time (s),Ego Speed (km/h),Ego Speed (m/s),Lead Speed (km/h),Smoothed Lead Speed (m/s),Smoothed Lead Speed (km/h),Ego Acceleration (m/s²),Lead Acceleration (m/s²),Lead Acceleration (Theoretical),Ego Distance Covered (m),Lead Vehicle Distance Covered (m),Distance Between (m),Lead Braking Distance (m),Braking Phase,RSS Safety Distance (m)
0.0,0.0,0.0,7.06,1.96,7.06,,,1.5,0.0,0.0,21.01,25.79,,0.0
0.05,0.0,0.0,8.82,2.21,7.94,0.005,4.9,1.5,0.0,0.11,21.01,,,0.0
0.1,0.0,0.0,10.58,2.45,8.82,0.002,4.9,1.5,0.0,0.25,21.01,,,0.0
0.15000000000000002,0.0,0.0,10.75,2.58,9.3,-0.004,2.677,1.5,0.0,0.41,21.0,,,0.0
0.2,0.0,0.0,7.77,2.5,9.0,0.002,-1.704,1.5,0.0,0.53,21.0,,,0.0
0.25,0.0,0.0,4.89,2.31,8.31,0.001,-3.797,1.5,0.0,0.61,21.0,,,0.0
0.30000000000000004,0.0,0.0,0.29,1.99,7.17,-0.0,-6.37,1.5,0.0,0.64,21.0,,,0.0
0.35000000000000003,0.0,0.0,1.26,1.79,6.43,-0.001,-4.101,1.5,0.0,0.65,21.0,,,0.0
0.4,0.01,0.0,1.82,1.64,5.92,0.05,-2.845,1.5,0.0,0.68,21.0,,,0.0
0.45,0.02,0.01,0.79,1.5,5.4,0.082,-2.846,1.5,0.0,0.68,21.0,,,0.0
0.5,0.01,0.0,0.76,1.33,4.77,-0.092,-3.498,1.5,0.0,0.69,21.0,,,0.0
0.55,0.03,0.01,0.71,1.1,3.96,0.119,-4.504,1.5,0.0,0.7,21.0,,,0.0
0.6000000000000001,0.0,0.0,0.67,0.83,2.97,-0.137,-5.509,1.5,0.0,0.7,21.0,,,0.0
0.65,0.04,0.01,0.63,0.54,1.96,0.196,-5.622,1.5,0.0,0.71,21.0,,,0.0
0.7000000000000001,0.02,0.0,0.59,0.34,1.24,-0.137,-3.989,1.5,0.0,0.71,21.0,,,0.0
0.75,0.06,0.02,0.55,0.22,0.81,0.23,-2.412,1.5,0.0,0.72,21.0,,,0.0
0.8,0.03,0.01,0.52,0.23,0.83,-0.123,0.129,1.5,0.0,0.72,21.0,,,0.0
0.8500000000000001,0.08,0.02,0.49,0.21,0.75,0.247,-0.43,1.5,0.0,0.73,21.0,,,0.0
0.9,0.06,0.02,0.46,0.17,0.62,-0.114,-0.757,1.5,0.0,0.73,21.0,,,0.0
0.9500000000000001,0.1,0.03,0.43,0.16,0.58,0.253,-0.203,1.5,0.01,0.74,21.0,,,0.0
1.0,0.09,0.02,0.4,0.15,0.54,-0.105,-0.199,1.5,0.01,0.74,21.0,,,0.0
1.05,0.13,0.04,0.74,0.15,0.55,0.267,0.015,1.5,0.01,0.75,21.0,,,0.0
1.1,0.12,0.03,1.28,0.17,0.61,-0.092,0.34,1.5,0.01,0.77,21.02,,,0.0
1.1500000000000001,0.17,0.05,0.8,0.17,0.63,0.282,0.097,1.5,0.01,0.78,21.03,,,0.0
1.2000000000000002,0.15,0.04,1.5,0.2,0.72,-0.077,0.505,1.5,0.01,0.8,21.05,,,0.0
1.25,0.21,0.06,1.02,0.21,0.76,0.299,0.262,1.5,0.02,0.81,21.06,,,0.0
1.3,0.2,0.05,1.73,0.25,0.88,-0.066,0.675,1.5,0.02,0.84,21.08,,,0.0
1.35,0.25,0.07,1.27,0.27,0.96,0.304,0.434,1.5,0.02,0.86,21.1,,,0.0
1.4000000000000001,0.25,0.07,1.98,0.31,1.12,-0.027,0.848,1.5,0.03,0.88,21.12,,,0.0
1.4500000000000002,0.71,0.2,1.52,0.34,1.23,2.58,0.61,1.5,0.03,0.91,21.13,,,0.0
1.5,0.91,0.25,2.24,0.39,1.41,1.099,1.023,1.5,0.05,0.94,21.15,,,0.0
1.55,1.12,0.31,1.79,0.42,1.51,1.167,0.585,1.5,0.06,0.96,21.16,,,0.0
1.6,1.2,0.33,2.51,0.45,1.64,0.459,0.683,1.5,0.08,1.0,21.18,,,0.0
1.6500000000000001,1.24,0.34,2.07,0.49,1.76,0.196,0.705,1.5,0.09,1.03,21.19,,,0.0
1.7000000000000002,1.23,0.34,2.79,0.53,1.89,-0.059,0.719,1.5,0.11,1.06,21.21,,,0.0
1.75,1.19,0.33,2.36,0.56,2.03,-0.204,0.743,1.5,0.13,1.1,21.23,,,0.0
1.8,1.36,0.38,3.08,0.6,2.16,0.959,0.749,1.5,0.14,1.14,21.25,,,0.0
1.85,1.39,0.39,2.66,0.64,2.3,0.153,0.773,1.5,0.16,1.18,21.27,,,0.0
1.9000000000000001,1.43,0.4,3.38,0.68,2.44,0.226,0.775,0.0,0.18,1.22,21.3,,,0.0
1.9500000000000002,1.45,0.4,2.96,0.72,2.58,0.105,0.798,0.0,0.2,1.26,21.32,,,0.0
2.0,1.72,0.48,3.68,0.76,2.73,1.484,0.799,0.0,0.22,1.31,21.35,,,0.0
2.0500000000000003,1.81,0.5,3.27,0.8,2.88,0.524,0.821,0.0,0.25,1.36,21.37,,,0.0
2.1,2.04,0.57,3.99,0.84,3.02,1.308,0.819,0.0,0.28,1.41,21.4,,,0.0
2.15,2.23,0.62,3.58,0.88,3.17,1.044,0.836,0.0,0.31,1.47,21.42,,,0.0
2.2,2.31,0.64,4.29,0.92,3.32,0.448,0.833,0.0,0.34,1.52,21.45,,,0.0
2.25,2.39,0.66,3.88,0.97,3.48,0.428,0.846,0.0,0.37,1.58,21.47,,,0.0
2.3000000000000003,2.44,0.68,4.59,1.01,3.63,0.283,0.841,0.0,0.4,1.64,21.5,,,0.0
2.35,2.49,0.69,4.19,1.05,3.78,0.279,0.85,0.0,0.44,1.7,21.52,,,0.0
2.4000000000000004,2.58,0.72,4.9,1.09,3.93,0.469,0.844,0.0,0.47,1.77,21.55,,,0.0
2.45,2.69,0.75,4.49,1.13,4.09,0.632,0.85,0.0,0.51,1.83,21.58,,,0.0
2.5,2.82,0.78,5.2,1.18,4.24,0.746,0.842,0.0,0.55,1.9,21.61,,,0.0
2.5500000000000003,2.98,0.83,4.79,1.22,4.39,0.891,0.845,0.0,0.59,1.97,21.64,,,0.0
2.6,3.15,0.88,5.49,1.26,4.54,0.946,0.836,0.0,0.63,2.05,21.67,,,0.0
2.6500000000000004,3.32,0.92,5.09,1.3,4.69,0.945,0.84,0.0,0.68,2.12,21.7,,,0.0
2.7,3.48,0.97,5.78,1.34,4.84,0.876,0.829,0.0,0.73,2.2,21.73,,,0.0
2.75,3.62,1.01,5.38,1.39,4.99,0.786,0.833,0.0,0.77,2.27,21.76,,,0.0
2.8000000000000003,3.75,1.04,6.07,1.43,5.14,0.682,0.821,0.0,0.83,2.36,21.79,,,0.0
2.85,3.86,1.07,5.68,1.47,5.29,0.614,0.828,0.0,0.88,2.44,21.82,,,0.0
2.9000000000000004,3.96,1.1,6.36,1.51,5.43,0.575,0.816,0.0,0.93,2.52,21.85,,,0.0
2.95,4.07,1.13,5.98,1.55,5.58,0.587,0.825,0.0,0.99,2.61,21.88,,,0.0
3.0,4.18,1.16,6.66,1.59,5.73,0.622,0.813,0.0,1.05,2.7,21.91,,,0.0
3.0500000000000003,4.3,1.19,6.27,1.63,5.88,0.684,0.823,0.0,1.11,2.79,21.94,,,0.0
3.1,4.44,1.23,6.95,1.67,6.02,0.744,0.811,0.0,1.17,2.88,21.98,,,0.0
3.1500000000000004,4.58,1.27,6.57,1.71,6.17,0.808,0.822,0.0,1.23,2.97,22.01,,,0.0
3.2,4.73,1.31,7.24,1.75,6.32,0.836,0.811,0.0,1.29,3.07,22.04,,,0.0
3.25,4.88,1.36,6.86,1.8,6.47,0.823,0.822,0.0,1.36,3.17,22.07,,,0.0
3.3000000000000003,5.02,1.39,7.53,1.84,6.61,0.778,0.811,0.0,1.43,3.27,22.1,,,0.0
3.35,5.13,1.43,7.16,1.88,6.76,0.63,0.823,0.0,1.5,3.37,22.14,,,0.0
3.4000000000000004,5.23,1.45,7.82,1.92,6.9,0.556,0.81,0.0,1.57,3.48,22.17,,,0.0
3.45,5.36,1.49,7.46,1.96,7.05,0.721,0.822,0.0,1.65,3.59,22.2,,,0.0
3.5,5.52,1.53,8.11,2.0,7.2,0.901,0.809,0.0,1.72,3.7,22.24,,,0.0
3.5500000000000003,5.71,1.58,7.75,2.04,7.35,1.002,0.822,0.0,1.8,3.81,22.27,,,0.0
3.6,5.89,1.64,8.41,2.08,7.49,1.025,0.809,0.0,1.88,3.92,22.3,,,0.0
3.6500000000000004,6.07,1.69,8.05,2.12,7.64,0.986,0.824,0.0,1.96,4.04,22.33,,,0.0
3.7,6.23,1.73,8.7,2.16,7.79,0.912,0.81,0.0,2.05,4.16,22.37,,,0.0
3.75,6.38,1.77,8.35,2.2,7.94,0.83,0.827,0.0,2.14,4.27,22.4,,,0.0
3.8000000000000003,6.52,1.81,8.99,2.24,8.08,0.763,0.807,0.0,2.23,4.4,22.43,,,0.0
3.85,6.65,1.85,8.62,2.29,8.23,0.714,0.811,0.0,2.32,4.52,22.46,,,0.0
3.9000000000000004,6.77,1.88,9.22,2.32,8.37,0.689,0.778,0.0,2.41,4.64,22.49,,,0.0
3.95,6.9,1.92,8.84,2.36,8.5,0.698,0.767,0.0,2.51,4.77,22.52,,,0.0
4.0,7.03,1.95,9.41,2.4,8.63,0.729,0.722,0.0,2.6,4.9,22.56,,,0.0
4.05,7.17,1.99,9.01,2.43,8.76,0.771,0.7,0.0,2.7,5.02,22.58,,,0.01
4.1000000000000005,7.31,2.03,9.57,2.47,8.88,0.81,0.646,0.0,2.8,5.16,22.61,,,0.04
4.15,7.46,2.07,9.16,2.5,8.99,0.837,0.613,0.0,2.91,5.28,22.64,,,0.08
